"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset","list_number"
484,"animals",5,"Dolphin",13.41176471,7.352941181,NA,"HJT",1
484,"animals",6,"Shark",16.05882353,2.64705882,NA,"HJT",1
484,"animals",7,"Gold Fish",18.44117647,2.38235294,NA,"HJT",1
484,"animals",8,"Snake",22.05882353,3.61764706,NA,"HJT",1
484,"animals",9,"Rabbit",24.73529412,2.67647059,NA,"HJT",1
484,"animals",10,"Ox",28.02941176,3.29411764,NA,"HJT",1
484,"animals",11,"Sheep",30.05882353,2.02941177,NA,"HJT",1
484,"animals",12,"Goat",32.38235294,2.32352941,NA,"HJT",1
484,"animals",13,"Cow",36.70588235,4.32352941000001,NA,"HJT",1
484,"animals",14,"Llama",41.05882353,4.35294118,NA,"HJT",1
484,"animals",15,"Bee",46.70588235,5.64705882,NA,"HJT",1
484,"animals",16,"Butterfly",51.76470588,5.05882353,NA,"HJT",1
484,"animals",17,"Giraffe",59.41176471,7.64705883,NA,"HJT",1
484,"animals",18,"Elephant",62.08823529,2.67647058,NA,"HJT",1
484,"animals",19,"Monkey",67.73529412,5.64705883000001,NA,"HJT",1
484,"animals",20,"Pinguin",78.41176471,10.67647059,NA,"HJT",1
484,"animals",21,"Blow Fish",84.76470588,6.35294116999999,NA,"HJT",1
484,"animals",22,"Zebra",94.05882353,9.29411765,NA,"HJT",1
484,"animals",23,"Lion",97.38235294,3.32352941000001,NA,"HJT",1
484,"animals",24,"Tiger",100.0588235,2.67647056,NA,"HJT",1
484,"animals",25,"Bear",101.3823529,1.3235294,NA,"HJT",1
484,"animals",26,"Donkey",106.7352941,5.3529412,NA,"HJT",1
484,"animals",27,"Alligator",111.7647059,5.02941179999999,NA,"HJT",1
484,"animals",28,"Crocodile",117.7647059,6,NA,"HJT",1
484,"animals",29,"Blue Whale",143.4411765,25.6764706,NA,"HJT",1
484,"animals",30,"Wolf",149.3823529,5.94117639999999,NA,"HJT",1
484,"animals",31,"Coyote",153.7352941,4.3529412,NA,"HJT",1
484,"animals",32,"Armadillo",162.7647059,9.02941179999999,NA,"HJT",1
484,"animals",33,"Spider",171.7352941,8.97058820000001,NA,"HJT",1
484,"animals",34,"Scorpion",178.0882353,6.3529412,NA,"HJT",1
487,"animals",1,"Horse",1.235294118,1.235294118,NA,"HJT",1
487,"animals",2,"Cat",3.823529412,2.588235294,NA,"HJT",1
487,"animals",3,"Dog",5.823529412,2,NA,"HJT",1
487,"animals",4,"Jaguar",6.941176471,1.117647059,NA,"HJT",1
487,"animals",5,"Cougar",10.94117647,3.999999999,NA,"HJT",1
487,"animals",6,"Mouse",13.23529412,2.29411765,NA,"HJT",1
487,"animals",7,"Rat",14.82352941,1.58823529,NA,"HJT",1
487,"animals",8,"Gerbil",16.94117647,2.11764706,NA,"HJT",1
487,"animals",9,"Monkey",20.94117647,4,NA,"HJT",1
487,"animals",10,"Ape",28.82352941,7.88235294,NA,"HJT",1
487,"animals",11,"Gorilla",33.64705882,4.82352941,NA,"HJT",1
487,"animals",12,"Orangutan",40.05882353,6.41176471,NA,"HJT",1
487,"animals",13,"Parakeet",46.35294118,6.29411765,NA,"HJT",1
487,"animals",14,"Rabbit",52.94117647,6.58823529,NA,"HJT",1
487,"animals",15,"Guinea Pig",75.76470588,22.82352941,NA,"HJT",1
487,"animals",16,"Pig",79.82352941,4.05882353000001,NA,"HJT",1
487,"animals",17,"Spider",83.94117647,4.11764706,NA,"HJT",1
487,"animals",18,"Cow",89.82352941,5.88235294,NA,"HJT",1
487,"animals",19,"Donkey",92.94117647,3.11764706,NA,"HJT",1
487,"animals",20,"Squirrel",100.3529412,7.41176473,NA,"HJT",1
487,"animals",21,"Chipmunk",105.3529412,5,NA,"HJT",1
487,"animals",22,"Owl",112.8235294,7.4705882,NA,"HJT",1
487,"animals",23,"Deer",137.5294118,24.7058824,NA,"HJT",1
487,"animals",24,"Moose",142.2352941,4.70588230000001,NA,"HJT",1
487,"animals",25,"Elk",143.8235294,1.58823530000001,NA,"HJT",1
487,"animals",26,"Frog",146.5294118,2.70588239999998,NA,"HJT",1
487,"animals",27,"Toad",148.5294118,2,NA,"HJT",1
487,"animals",28,"Emu",151.8235294,3.29411760000002,NA,"HJT",1
487,"animals",29,"Elephant",153.3529412,1.52941179999999,NA,"HJT",1
487,"animals",30,"Woodpecker",157.7647059,4.41176469999999,NA,"HJT",1
487,"animals",31,"Woodchuck",161.0588235,3.29411759999999,NA,"HJT",1
487,"animals",32,"Quail",164.2352941,3.17647060000002,NA,"HJT",1
487,"animals",33,"Yeti",176.2352941,12,NA,"HJT",1
487,"animals",34,"Yak",178.8235294,2.58823530000001,NA,"HJT",1
488,"animals",1,"Dog",2.058823529,2.058823529,NA,"HJT",1
488,"animals",2,"Cat",2.058823529,0,NA,"HJT",1
488,"animals",3,"Bear",3.823529412,1.764705883,NA,"HJT",1
488,"animals",4,"Polar Bear",4.411764706,0.588235294,NA,"HJT",1
488,"animals",5,"Money",6.588235294,2.176470588,NA,"HJT",1
488,"animals",6,"Fish",7.823529412,1.235294118,NA,"HJT",1
488,"animals",7,"Turtle",8.588235294,0.764705882,NA,"HJT",1
488,"animals",8,"Rabbit",13.35294118,4.764705886,NA,"HJT",1
488,"animals",9,"Ferret",17.35294118,4,NA,"HJT",1
488,"animals",10,"Bird",19.82352941,2.47058823,NA,"HJT",1
488,"animals",11,"Tiger",21.58823529,1.76470588,NA,"HJT",1
488,"animals",12,"Wolf",22.58823529,1,NA,"HJT",1
488,"animals",13,"Cheetah",26.11764706,3.52941177,NA,"HJT",1
488,"animals",14,"Moose",35.58823529,9.47058823,NA,"HJT",1
488,"animals",15,"Deer",37.58823529,2,NA,"HJT",1
488,"animals",16,"Goat",38.82352941,1.23529412,NA,"HJT",1
488,"animals",17,"Horse",40.58823529,1.76470588,NA,"HJT",1
488,"animals",18,"Lamb",41.82352941,1.23529412,NA,"HJT",1
488,"animals",19,"Lama",43.82352941,2,NA,"HJT",1
488,"animals",20,"Elephant",47.88235294,4.05882353,NA,"HJT",1
488,"animals",21,"Camel",52.35294118,4.47058824,NA,"HJT",1
488,"animals",22,"Gecko",62.58823529,10.23529411,NA,"HJT",1
488,"animals",23,"Bees",66.82352941,4.23529412000001,NA,"HJT",1
488,"animals",24,"Flies",68.58823529,1.76470587999999,NA,"HJT",1
488,"animals",25,"Bugs",69.82352941,1.23529412000001,NA,"HJT",1
488,"animals",26,"Snake",72.58823529,2.76470587999999,NA,"HJT",1
488,"animals",27,"Worm",76.82352941,4.23529412000001,NA,"HJT",1
488,"animals",28,"Gopher",79.35294118,2.52941177,NA,"HJT",1
488,"animals",29,"Squirrels",82.64705882,3.29411764,NA,"HJT",1
488,"animals",30,"Crabs",106.5882353,23.94117648,NA,"HJT",1
488,"animals",31,"Lobster",109.1176471,2.52941180000001,NA,"HJT",1
488,"animals",32,"Shrimp",110.3529412,1.2352941,NA,"HJT",1
488,"animals",33,"Tuna",112.8235294,2.47058819999999,NA,"HJT",1
488,"animals",34,"Lizard",136.3529412,23.5294118,NA,"HJT",1
488,"animals",35,"Whale",141.5882353,5.2352941,NA,"HJT",1
488,"animals",36,"Dolphin",142.1176471,0.529411799999991,NA,"HJT",1
488,"animals",37,"Shark",144.3529412,2.2352941,NA,"HJT",1
488,"animals",38,"Jelly Fish",148.4117647,4.05882349999999,NA,"HJT",1
488,"animals",39,"Star Fish",150.6470588,2.2352941,NA,"HJT",1
488,"animals",40,"Sting Ray",154.4117647,3.7647059,NA,"HJT",1
488,"animals",41,"Lion",164.8235294,10.4117647,NA,"HJT",1
488,"animals",42,"Zebra",172.5882353,7.7647059,NA,"HJT",1
488,"animals",43,"Mongoose",178.6470588,6.05882349999999,NA,"HJT",1
491,"animals",1,"Cheetah",0.705882353,0.705882353,NA,"HJT",1
491,"animals",2,"Dog",4.352941176,3.647058823,NA,"HJT",1
491,"animals",3,"Cat Lion",5.294117647,0.941176471,NA,"HJT",1
491,"animals",4,"Tiger",7.529411765,2.235294118,NA,"HJT",1
491,"animals",5,"Bear Racoon",8.058823529,0.529411764,NA,"HJT",1
491,"animals",6,"Squirrel",12.29411765,4.235294121,NA,"HJT",1
491,"animals",7,"Snake",15.52941176,3.23529411,NA,"HJT",1
491,"animals",8,"Bee",18.35294118,2.82352942,NA,"HJT",1
491,"animals",9,"Bug",19.35294118,1,NA,"HJT",1
491,"animals",10,"Fly",20.94117647,1.58823529,NA,"HJT",1
491,"animals",11,"Spider",27.11764706,6.17647059,NA,"HJT",1
491,"animals",12,"Mammal",31.11764706,4,NA,"HJT",1
491,"animals",13,"Monkey",33.11764706,2,NA,"HJT",1
491,"animals",14,"Dolphin Whale",35.23529412,2.11764706,NA,"HJT",1
491,"animals",15,"Whale",43.11764706,7.88235294,NA,"HJT",1
491,"animals",16,"Fish",46.94117647,3.82352941,NA,"HJT",1
491,"animals",17,"Crab",48.52941176,1.58823529,NA,"HJT",1
491,"animals",18,"Shark",52.52941176,4,NA,"HJT",1
491,"animals",19,"Elephant\",58.88235294,6.35294118,NA,"HJT",1
491,"animals",20,"Jumping Spider",69.82352941,10.94117647,NA,"HJT",1
491,"animals",21,"Ant Eater",80.88235294,11.05882353,NA,"HJT",1
491,"animals",22,"Dolphin",87.70588235,6.82352940999999,NA,"HJT",1
491,"animals",23,"Water Snakes",92.64705882,4.94117647,NA,"HJT",1
491,"animals",24,"Bear",115.9411765,23.29411768,NA,"HJT",1
491,"animals",25,"Frog",118.9411765,3,NA,"HJT",1
491,"animals",26,"Hair",130.9411765,12,NA,"HJT",1
491,"animals",27,"Walrus",146.1176471,15.1764706,NA,"HJT",1
491,"animals",28,"Penguin",150.7058824,4.58823530000001,NA,"HJT",1
491,"animals",29,"Frog",190.9411765,40.2352941,NA,"HJT",1
578,"animals",1,"Cat",1.588235294,1.588235294,NA,"HJT",1
578,"animals",2,"Dog",2.588235294,1,NA,"HJT",1
578,"animals",3,"Bird",4.235294118,1.647058824,NA,"HJT",1
578,"animals",4,"Horse",5.882352941,1.647058823,NA,"HJT",1
578,"animals",5,"Fish",8.235294118,2.352941177,NA,"HJT",1
578,"animals",6,"Dinosaur",11.82352941,3.588235292,NA,"HJT",1
578,"animals",7,"Zebra",19.88235294,8.05882353,NA,"HJT",1
578,"animals",8,"Monkey",22.52941176,2.64705882,NA,"HJT",1
578,"animals",9,"Seal",24.23529412,1.70588236,NA,"HJT",1
578,"animals",10,"Dolphin",25.17647059,0.941176470000002,NA,"HJT",1
578,"animals",11,"Elephant",27.82352941,2.64705882,NA,"HJT",1
578,"animals",12,"Giraffe",32.17647059,4.35294118,NA,"HJT",1
578,"animals",13,"Shark",35.88235294,3.70588235,NA,"HJT",1
578,"animals",14,"Toad",38.23529412,2.35294118,NA,"HJT",1
578,"animals",15,"Frog",39.23529412,1,NA,"HJT",1
578,"animals",16,"Bear",47.23529412,8,NA,"HJT",1
578,"animals",17,"Wolf",49.23529412,2,NA,"HJT",1
578,"animals",18,"Moose",59.88235294,10.64705882,NA,"HJT",1
578,"animals",19,"Elk",64.58823529,4.70588235,NA,"HJT",1
578,"animals",20,"Sheep",66.88235294,2.29411765,NA,"HJT",1
578,"animals",21,"Lamb",68.23529412,1.35294118,NA,"HJT",1
578,"animals",22,"Cow",73.58823529,5.35294116999999,NA,"HJT",1
578,"animals",23,"Pig",74.58823529,1,NA,"HJT",1
578,"animals",24,"Chicken",75.17647059,0.588235299999994,NA,"HJT",1
578,"animals",25,"Bobcat",84.52941176,9.35294117000001,NA,"HJT",1
578,"animals",26,"Snake",107.8823529,23.35294114,NA,"HJT",1
578,"animals",27,"Alligator",109.4705882,1.58823529999999,NA,"HJT",1
578,"animals",28,"Crocodile",111.4705882,2,NA,"HJT",1
578,"animals",29,"Star Fish",125.4705882,14,NA,"HJT",1
578,"animals",30,"Lion",140.2352941,14.7647059,NA,"HJT",1
578,"animals",31,"Tigers",142.5294118,2.29411769999999,NA,"HJT",1
578,"animals",32,"Gopher",163.5294118,21,NA,"HJT",1
578,"animals",33,"Beaver",166.1764706,2.6470588,NA,"HJT",1
578,"animals",34,"Possum",168.5294118,2.3529412,NA,"HJT",1
578,"animals",35,"Raccoon",171.1764706,2.6470588,NA,"HJT",1
578,"animals",36,"Rat",173.5882353,2.41176470000002,NA,"HJT",1
578,"animals",37,"Mouse",174.5294118,0.941176499999983,NA,"HJT",1
578,"animals",38,"Hamster",187.1764706,12.6470588,NA,"HJT",1
580,"animals",1,"Cat",1.529411765,1.529411765,NA,"HJT",1
580,"animals",2,"Dog",3.529411765,2,NA,"HJT",1
580,"animals",3,"Bird",4.161764706,0.632352941,NA,"HJT",1
580,"animals",4,"Kangaroo",7.691176471,3.529411765,NA,"HJT",1
580,"animals",5,"Bunny",9.794117647,2.102941176,NA,"HJT",1
580,"animals",6,"Alligator",11.32352941,1.529411763,NA,"HJT",1
580,"animals",7,"Crocodile",15.32352941,4,NA,"HJT",1
580,"animals",8,"Monkey",19.05882353,3.73529412,NA,"HJT",1
580,"animals",9,"Dolphin",21.05882353,2,NA,"HJT",1
580,"animals",10,"Shark",24.79411765,3.73529412,NA,"HJT",1
580,"animals",12,"Ostrich",30.05882353,2.26470588,NA,"HJT",1
580,"animals",13,"Bug",37.52941176,7.47058823,NA,"HJT",1
580,"animals",14,"Elephant",39.69117647,2.16176471,NA,"HJT",1
580,"animals",15,"Koala",42.79411765,3.10294118,NA,"HJT",1
580,"animals",16,"Bear",55.16176471,12.36764706,NA,"HJT",1
580,"animals",17,"Lion",57.16176471,2,NA,"HJT",1
580,"animals",18,"Tiger",58.79411765,1.63235294,NA,"HJT",1
580,"animals",19,"Deer",64.16176471,5.36764706,NA,"HJT",1
580,"animals",20,"Elk",66.52941176,2.36764705,NA,"HJT",1
580,"animals",21,"Buffalo",67.05882353,0.529411769999996,NA,"HJT",1
580,"animals",22,"Horse",69.79411765,2.73529412000001,NA,"HJT",1
580,"animals",23,"Pig",72.52941176,2.73529411,NA,"HJT",1
580,"animals",24,"Cow",73.52941176,1,NA,"HJT",1
580,"animals",25,"Duck",79.16176471,5.63235295,NA,"HJT",1
580,"animals",26,"Flamingo",82.69117647,3.52941176,NA,"HJT",1
580,"animals",27,"Snake",89.79411765,7.10294118,NA,"HJT",1
580,"animals",28,"Worm",92.16176471,2.36764706,NA,"HJT",1
580,"animals",29,"Parrot",94.42647059,2.26470587999999,NA,"HJT",1
580,"animals",30,"Bunny",96.79411765,2.36764706000001,NA,"HJT",1
580,"animals",31,"Hamster",99.05882353,2.26470587999999,NA,"HJT",1
580,"animals",32,"Gerbil",102.0588235,2.99999997,NA,"HJT",1
580,"animals",33,"Guinea Pig",106.9558824,4.89705889999999,NA,"HJT",1
580,"animals",34,"Whale",119.7941176,12.8382352,NA,"HJT",1
580,"animals",35,"Fish",122.1617647,2.3676471,NA,"HJT",1
580,"animals",36,"Rhino",147.5882353,25.4264706,NA,"HJT",1
580,"animals",37,"Dinosaur",153.3235294,5.7352941,NA,"HJT",1
580,"animals",38,"Hippopotamus",161.8529412,8.52941179999999,NA,"HJT",1
580,"animals",39,"Lizard",180.0588235,18.2058823,NA,"HJT",1
582,"animals",1,"Cat",-0.588235294,-0.588235294,NA,"HJT",1
582,"animals",2,"Dog",1.411764706,2,NA,"HJT",1
582,"animals",3,"Fish",2.014705882,0.602941176,NA,"HJT",1
582,"animals",4,"Snake",3.617647059,1.602941177,NA,"HJT",1
582,"animals",5,"Snail",5.617647059,2,NA,"HJT",1
582,"animals",6,"Frog",8.014705882,2.397058823,NA,"HJT",1
582,"animals",7,"Bird",9.014705882,1,NA,"HJT",1
582,"animals",8,"Tiger",10.61764706,1.602941178,NA,"HJT",1
582,"animals",9,"Lion",13.01470588,2.39705882,NA,"HJT",1
582,"animals",10,"Puma",14.01470588,1,NA,"HJT",1
582,"animals",11,"Panther",14.82352941,0.808823530000002,NA,"HJT",1
582,"animals",12,"Zebra",19.61764706,4.79411765,NA,"HJT",1
582,"animals",13,"Crocodile",21.02941176,1.4117647,NA,"HJT",1
582,"animals",14,"Alligator",23.02941176,2,NA,"HJT",1
582,"animals",15,"Clam",29.01470588,5.98529412,NA,"HJT",1
582,"animals",16,"Snail",30.61764706,1.60294118,NA,"HJT",1
582,"animals",17,"Slug",33.01470588,2.39705882,NA,"HJT",1
582,"animals",18,"Possum",44.22058824,11.20588236,NA,"HJT",1
582,"animals",19,"Raccoon",46.82352941,2.60294117,NA,"HJT",1
582,"animals",20,"Chipmunk",50.42647059,3.60294118,NA,"HJT",1
582,"animals",21,"Squirrel",52.42647059,2,NA,"HJT",1
582,"animals",22,"Skunk",56.61764706,4.19117647,NA,"HJT",1
582,"animals",23,"Deer",58.01470588,1.39705882,NA,"HJT",1
582,"animals",24,"Owl",61.41176471,3.39705883,NA,"HJT",1
582,"animals",25,"Bear",64.01470588,2.60294116999999,NA,"HJT",1
582,"animals",26,"Moose",67.61764706,3.60294118,NA,"HJT",1
582,"animals",27,"Anteater",80.42647059,12.80882353,NA,"HJT",1
582,"animals",28,"Muskrat",86.82352941,6.39705882000001,NA,"HJT",1
582,"animals",29,"Warthog",91.82352941,5,NA,"HJT",1
582,"animals",30,"Meercat",98.82352941,7,NA,"HJT",1
582,"animals",31,"Hyena",104.6176471,5.79411768999999,NA,"HJT",1
582,"animals",32,"Buffalo",111.8235294,7.2058823,NA,"HJT",1
582,"animals",33,"Lemur",120.6176471,8.7941177,NA,"HJT",1
582,"animals",34,"Sloth",124.6176471,4,NA,"HJT",1
582,"animals",35,"Panda",129.6176471,5,NA,"HJT",1
582,"animals",36,"Koala",131.6176471,2,NA,"HJT",1
582,"animals",37,"Hamster",145.8235294,14.2058823,NA,"HJT",1
582,"animals",38,"Ferret",150.2205882,4.3970588,NA,"HJT",1
582,"animals",39,"Lizard",155.2205882,5,NA,"HJT",1
582,"animals",40,"Goose",183.6176471,28.3970589,NA,"HJT",1
683,"animals",1,"Dog",1.058823529,1.058823529,NA,"HJT",1
683,"animals",2,"Cat",2.058823529,1,NA,"HJT",1
683,"animals",3,"Elephant",4.882352941,2.823529412,NA,"HJT",1
683,"animals",4,"Capybara",6.647058824,1.764705883,NA,"HJT",1
683,"animals",5,"Aardvark",10.88235294,4.235294116,NA,"HJT",1
683,"animals",6,"Crocodile",15.64705882,4.76470588,NA,"HJT",1
683,"animals",7,"Alligator",18.64705882,3,NA,"HJT",1
683,"animals",8,"Rhinoceros",22.17647059,3.52941177,NA,"HJT",1
683,"animals",9,"Platypus",26.88235294,4.70588235,NA,"HJT",1
683,"animals",10,"Duck",29.82352941,2.94117647,NA,"HJT",1
683,"animals",11,"Goose",31.58823529,1.76470588,NA,"HJT",1
683,"animals",12,"Squirrel",34.88235294,3.29411765,NA,"HJT",1
683,"animals",13,"Peacock",37.11764706,2.23529412000001,NA,"HJT",1
683,"animals",14,"Macaw",40.58823529,3.47058823,NA,"HJT",1
683,"animals",15,"Spider Monkey",46.70588235,6.11764706,NA,"HJT",1
683,"animals",16,"Howler Monkey",50.47058824,3.76470589,NA,"HJT",1
683,"animals",17,"Gorilla",55.11764706,4.64705882,NA,"HJT",1
683,"animals",18,"Unicorn",60.11764706,5,NA,"HJT",1
683,"animals",19,"Horse",62.58823529,2.47058823,NA,"HJT",1
683,"animals",20,"Cow",65.05882353,2.47058824,NA,"HJT",1
683,"animals",21,"Chicken",67.11764706,2.05882353,NA,"HJT",1
683,"animals",22,"Salamander",74.41176471,7.29411765,NA,"HJT",1
683,"animals",23,"Whale",76.58823529,2.17647058,NA,"HJT",1
683,"animals",24,"Dolphin",79.11764706,2.52941177,NA,"HJT",1
683,"animals",25,"Komodo Dragon",84.70588235,5.58823529,NA,"HJT",1
683,"animals",26,"Robin",97.58823529,12.88235294,NA,"HJT",1
683,"animals",27,"Grizzly Bear",103.9411765,6.35294121,NA,"HJT",1
683,"animals",28,"Black Bear",106.4117647,2.47058820000001,NA,"HJT",1
683,"animals",29,"Brown Bear",110.4117647,4,NA,"HJT",1
683,"animals",30,"Minx",112.8235294,2.41176469999999,NA,"HJT",1
683,"animals",31,"Leopard",117.1176471,4.2941177,NA,"HJT",1
683,"animals",32,"Panther",119.1176471,2,NA,"HJT",1
683,"animals",33,"Ocelot",120.3529412,1.2352941,NA,"HJT",1
683,"animals",34,"Bobcat",122.3529412,2,NA,"HJT",1
683,"animals",35,"Giraffe",125.1176471,2.7647059,NA,"HJT",1
683,"animals",36,"Polar Bear",133.4117647,8.29411759999999,NA,"HJT",1
683,"animals",37,"Penguin",136.1176471,2.70588240000001,NA,"HJT",1
683,"animals",38,"Seal",138.8235294,2.70588230000001,NA,"HJT",1
683,"animals",39,"Walrus",140.1176471,1.29411769999999,NA,"HJT",1
683,"animals",40,"Narwhal",153.1176471,13,NA,"HJT",1
683,"animals",41,"Jaguar",167.3529412,14.2352941,NA,"HJT",1
683,"animals",42,"Tapir",172.5882353,5.2352941,NA,"HJT",1
683,"animals",43,"Red Rumped Agouti",177.7647059,5.17647059999999,NA,"HJT",1
693,"animals",1,"Dog",4.470588235,4.470588235,NA,"HJT",1
693,"animals",2,"Cat",5.470588235,1,NA,"HJT",1
693,"animals",3,"Ferret",8.323529412,2.852941177,NA,"HJT",1
693,"animals",4,"Mouse",10.70588235,2.382352938,NA,"HJT",1
693,"animals",5,"Rat",12.47058824,1.76470589,NA,"HJT",1
693,"animals",6,"Hamster",19.55882353,7.08823529,NA,"HJT",1
693,"animals",7,"Goat",22.08823529,2.52941176,NA,"HJT",1
693,"animals",8,"Chicken",22.94117647,0.852941179999998,NA,"HJT",1
693,"animals",9,"Cow",26.47058824,3.52941177,NA,"HJT",1
693,"animals",10,"Duck",29.08823529,2.61764705,NA,"HJT",1
693,"animals",11,"Goose",31.70588235,2.61764706,NA,"HJT",1
693,"animals",12,"Turkey",33.32352941,1.61764706,NA,"HJT",1
693,"animals",13,"Pig",37.47058824,4.14705883,NA,"HJT",1
693,"animals",14,"Lamb",42.08823529,4.61764705,NA,"HJT",1
693,"animals",15,"Sheep",45.08823529,3,NA,"HJT",1
693,"animals",17,"Hamster",50.55882353,3.85294118,NA,"HJT",1
693,"animals",18,"Fish",54.08823529,3.52941176,NA,"HJT",1
693,"animals",19,"Seal",58.08823529,4,NA,"HJT",1
693,"animals",20,"Shark",59.70588235,1.61764706,NA,"HJT",1
693,"animals",21,"Dolphin",61.94117647,2.23529412,NA,"HJT",1
693,"animals",22,"Penguin",72.94117647,11,NA,"HJT",1
693,"animals",23,"Monkey",75.32352941,2.38235294,NA,"HJT",1
693,"animals",24,"Turtle",76.32352941,1,NA,"HJT",1
693,"animals",25,"Tortoise",78.32352941,2,NA,"HJT",1
693,"animals",26,"Frog",81.08823529,2.76470587999999,NA,"HJT",1
693,"animals",27,"Gopher",87.32352941,6.23529412000001,NA,"HJT",1
693,"animals",28,"Tiger",89.70588235,2.38235293999999,NA,"HJT",1
693,"animals",29,"Mule",96.08823529,6.38235294,NA,"HJT",1
693,"animals",30,"Camel",98.32352941,2.23529412000001,NA,"HJT",1
693,"animals",31,"Giraffe",103.3235294,4.99999998999999,NA,"HJT",1
693,"animals",32,"Lion",107.0882353,3.7647059,NA,"HJT",1
693,"animals",33,"Ground Hog",114.7941176,7.70588230000001,NA,"HJT",1
693,"animals",34,"Zebra",121.3235294,6.52941179999999,NA,"HJT",1
693,"animals",35,"Ostrich",123.9411765,2.6176471,NA,"HJT",1
693,"animals",36,"Duck",131.0882353,7.14705880000001,NA,"HJT",1
693,"animals",37,"Goose",135.7058824,4.6176471,NA,"HJT",1
693,"animals",38,"Bird",138.0882353,2.3823529,NA,"HJT",1
693,"animals",39,"Snake",141.7058824,3.6176471,NA,"HJT",1
693,"animals",40,"Chipmunk",150.5588235,8.85294109999998,NA,"HJT",1
693,"animals",41,"Squirrel",154.5588235,4,NA,"HJT",1
693,"animals",42,"Jaguar",165.3235294,10.7647059,NA,"HJT",1
693,"animals",43,"Platypus",166.5588235,1.23529409999998,NA,"HJT",1
693,"animals",44,"Crocodile",172.7941176,6.2352941,NA,"HJT",1
693,"animals",45,"Skunk",192.7058824,19.9117648,NA,"HJT",1
786,"animals",1,"Dogs",1.308823529,1.308823529,NA,"HJT",1
786,"animals",2,"Cat",3.647058824,2.338235295,NA,"HJT",1
786,"animals",3,"Cow",4.647058824,1,NA,"HJT",1
786,"animals",4,"Pig",6.647058824,2,NA,"HJT",1
786,"animals",5,"Horse",6.970588235,0.323529411,NA,"HJT",1
786,"animals",6,"Goat",13.30882353,6.338235295,NA,"HJT",1
786,"animals",7,"Sheep",15.63235294,2.32352941,NA,"HJT",1
786,"animals",8,"Frog",24.30882353,8.67647059,NA,"HJT",1
786,"animals",9,"Fish",25.30882353,1,NA,"HJT",1
786,"animals",10,"Dolphin",30.29411765,4.98529412,NA,"HJT",1
786,"animals",11,"Shark",31.97058824,1.67647059,NA,"HJT",1
786,"animals",12,"Whale",34.97058824,3,NA,"HJT",1
786,"animals",13,"Crab",37.30882353,2.33823529,NA,"HJT",1
786,"animals",14,"Lobster",38.29411765,0.985294119999999,NA,"HJT",1
786,"animals",15,"Otter",42.97058824,4.67647059,NA,"HJT",1
786,"animals",16,"Sea Lion",47.95588235,4.98529411,NA,"HJT",1
786,"animals",17,"Lion",51.30882353,3.35294118,NA,"HJT",1
786,"animals",18,"Cheetah",53.29411765,1.98529412,NA,"HJT",1
786,"animals",19,"Tiger",55.97058824,2.67647059,NA,"HJT",1
786,"animals",20,"Monkey",58.63235294,2.6617647,NA,"HJT",1
786,"animals",21,"Snake",62.97058824,4.3382353,NA,"HJT",1
786,"animals",22,"Panther",66.29411765,3.32352941000001,NA,"HJT",1
786,"animals",23,"Bear",68.30882353,2.01470587999999,NA,"HJT",1
786,"animals",24,"Chicken",88.29411765,19.98529412,NA,"HJT",1
786,"animals",25,"Hen",93.30882353,5.01470587999999,NA,"HJT",1
786,"animals",26,"Human",99.97058824,6.66176471,NA,"HJT",1
786,"animals",27,"Iguana",117.6323529,17.66176466,NA,"HJT",1
786,"animals",28,"Alligator",122.6176471,4.9852942,NA,"HJT",1
786,"animals",29,"Hippo",124.9705882,2.3529411,NA,"HJT",1
